    n:        logalt:       alt (km)         lognH:     nH (cm^-3)       lognCO2:   nCO2 (cm^-3)
   306        4.60023        99.5074        14.9696    3.17113e+06        27.9912    1.43357e+12
   307        4.60095        99.5784        14.9696    3.17113e+06        27.9804    1.41817e+12
   308        4.60166        99.6495        14.9696    3.17113e+06        27.9696    1.40292e+12
   309        4.60237        99.7205        14.9696    3.17113e+06        27.9588    1.38784e+12
   310        4.60308        99.7917        14.9696    3.17113e+06         27.948    1.37291e+12
   311         4.6038        99.8629        14.9696    3.17113e+06        27.9371    1.35813e+12
   312        4.60451        99.9341        14.9696    3.17113e+06        27.9263     1.3435e+12
   313        4.60522        100.005        14.9696    3.17113e+06        27.9155    1.32903e+12
   314        4.60594        100.077        14.9696    3.17113e+06        27.9046     1.3147e+12
   315        4.60665        100.148        14.9696    3.17113e+06        27.8938    1.30053e+12
   316        4.60736         100.22        14.9696    3.17113e+06        27.8829     1.2865e+12
   317        4.60808        100.291        14.9696    3.17113e+06        27.8721    1.27261e+12
   318        4.60879        100.363        14.9696    3.17113e+06        27.8612    1.25887e+12
   319         4.6095        100.434        14.9696    3.17113e+06        27.8504    1.24528e+12
   320        4.61022        100.506        14.9696    3.17113e+06        27.8395    1.23182e+12
   321        4.61093        100.578        14.9696    3.17113e+06        27.8286     1.2185e+12
   322        4.61164        100.649        14.9696    3.17113e+06        27.8178    1.20532e+12
   323        4.61235        100.721        14.9696    3.17113e+06        27.8069    1.19228e+12
   324        4.61307        100.793        14.9696    3.17113e+06         27.796    1.17938e+12
   325        4.61378        100.865        14.9696    3.17113e+06        27.7851     1.1666e+12
   326        4.61449        100.937        14.9696    3.17113e+06        27.7742    1.15397e+12
   327        4.61521        101.009        14.9696    3.17113e+06        27.7633    1.14146e+12
   328        4.61592        101.081        14.9696    3.17113e+06        27.7524    1.12909e+12
   329        4.61663        101.153        14.9696    3.17113e+06        27.7415    1.11684e+12
   330        4.61735        101.225        14.9696    3.17113e+06        27.7306    1.10472e+12
   331        4.61806        101.297        14.9696    3.17113e+06        27.7197    1.09273e+12
   332        4.61877         101.37        14.9696    3.17113e+06        27.7088    1.08087e+12
   333        4.61949        101.442        14.9696    3.17113e+06        27.6979    1.06913e+12
   334         4.6202        101.514        14.9696    3.17113e+06        27.6869    1.05751e+12
